,Estudo,Renda,UF,SEXO,COR,Idade,Altura
73330,16,6800,GO,M,BRA,35,1.637732775
73331,12,5000,GO,M,BRA,44,1.773436691
73332,16,3900,GO,M,BRA,67,1.743801394
73333,12,1500,GO,M,BRA,51,1.731261672
73334,16,3500,GO,M,BRA,30,1.578440625
73335,7,1000,GO,F,PAR,47,0.163270462
73336,12,807,GO,F,PRE,45,1.530834256
73337,16,3000,GO,M,BRA,36,1.759052633
73338,16,1200,GO,M,PRE,37,1.632394958
73339,6,1600,GO,M,BRA,40,1.642604528
73340,5,788,GO,F,PAR,45,1.734566982
73341,12,2000,GO,M,BRA,61,1.594823765
73342,12,5000,GO,M,BRA,51,1.731313188
73343,12,1200,GO,M,PAR,41,1.810273196
73344,12,1500,GO,M,PAR,40,1.683777268
73345,16,3800,GO,F,BRA,32,1.617322105
73346,1,2000,GO,M,PAR,30,1.817957975
73347,12,958,GO,F,PAR,38,1.664147476
73348,16,5500,GO,M,BRA,47,1.617550597
73349,5,1200,GO,M,PAR,48,1.690293751
73350,12,2500,GO,M,PAR,32,1.723414869
73351,12,2400,GO,M,PAR,33,1.797893922
73352,12,1300,GO,M,PAR,31,1.658146101
73353,12,1800,GO,M,BRA,57,1.666044888
73354,9,10000,GO,M,PAR,56,1.764217214
73355,16,3100,GO,F,PAR,43,1.459491151
73356,6,8000,GO,M,BRA,61,0.174359382
73357,12,4000,GO,M,BRA,38,1.657296939
73358,4,2400,GO,M,BRA,45,1.664058948
73359,12,1800,GO,M,BRA,30,1.709491515
73360,1,788,GO,F,PAR,49,1.692001734
73361,9,1700,GO,M,BRA,32,1.735039057
73362,9,1000,GO,M,PRE,22,1.633717548
73363,4,1580,GO,M,PAR,61,1.637403923
73364,12,1000,GO,F,BRA,29,1.705739567
73365,12,3000,GO,M,PAR,49,1.838444452
73366,5,2400,GO,M,PAR,40,1.685776629
73367,9,2300,GO,M,PAR,45,1.722822991
73368,12,1800,GO,M,PAR,29,1.698670067
73369,12,1859,GO,M,PAR,42,1.636946449
73370,5,1600,GO,M,PAR,55,1.738045428
73371,12,2500,GO,M,PRE,41,1.744556399
73372,5,1300,GO,M,BRA,37,1.744783778
73373,13,3000,GO,M,BRA,49,1.681496246
73374,5,1000,GO,M,BRA,54,1.679554048
73375,12,4000,GO,M,BRA,59,1.730951453
73376,11,5000,GO,M,BRA,44,1.544943329
73377,5,10000,GO,M,BRA,82,1.690463508
73378,9,788,GO,M,PAR,40,1.748330345
73379,16,10800,GO,M,BRA,72,1.696816737
73380,8,2500,GO,M,BRA,58,1.758244745
73381,1,800,GO,M,BRA,75,1.617925287
73382,9,788,GO,M,BRA,36,0.166203944
73383,12,2500,GO,M,BRA,60,1.589654279
73384,5,500,GO,M,BRA,67,1.580107525
73385,12,3000,GO,M,BRA,55,1.831564005
73386,8,450,GO,M,PAR,78,1.718871125
73387,12,800,GO,F,PAR,47,0.171101135
73388,5,10000,GO,M,BRA,72,1.703867413
73389,16,1182,GO,F,PAR,41,1.678320475
73390,1,1000,GO,M,PAR,41,1.561880626
73391,7,788,GO,F,PRE,56,0.170145676
73392,5,1700,GO,M,PAR,37,1.529625412
73393,12,2800,GO,M,BRA,46,1.687039258
73394,16,3000,GO,F,BRA,53,1.676244502
73395,7,300,GO,F,PAR,44,1.578058411
73396,9,1200,GO,M,PAR,35,1.609240329
73397,1,800,GO,M,PAR,63,1.781238059
73398,7,1000,GO,M,BRA,37,1.710484946
73399,16,2000,GO,F,PAR,49,1.683760937
73400,12,2300,GO,M,PAR,29,1.722537611
73401,6,3000,GO,M,PAR,35,1.678876403
73402,12,1500,GO,M,BRA,32,1.635131124
73403,1,788,GO,M,PRE,50,1.798451772
73404,10,800,GO,M,BRA,29,1.647905634
73405,5,900,GO,M,PAR,33,1.735281675
73406,12,788,GO,M,PAR,27,1.697114199
73407,5,1200,GO,M,PAR,41,1.673629374
73408,13,950,GO,M,PAR,43,1.676897147
73409,9,788,GO,M,PAR,38,1.708662902
73410,6,2365,GO,M,PAR,35,1.782669899
73411,6,788,GO,F,PAR,38,1.800627675
73412,16,800,GO,M,PAR,49,1.690346795
73413,9,1200,GO,M,PAR,58,1.594189874
73414,12,1200,GO,M,PAR,30,1.736878949
73415,12,788,GO,M,BRA,57,0.169194464
73416,12,2000,GO,M,PAR,30,0.160390865
73417,13,900,GO,F,PAR,49,1.756661783
73418,5,1300,GO,M,PRE,62,1.725478422
73419,11,2000,GO,M,PAR,40,1.695771668
73420,8,1200,GO,M,PAR,38,1.700501902
73421,12,4500,GO,M,PAR,48,0.185564309
73422,16,4900,GO,F,AME,45,0.185629947
73423,8,1700,GO,M,BRA,49,1.695979886
73424,13,2000,GO,M,BRA,30,1.732821368
73425,12,1500,GO,M,BRA,31,1.681286157
73426,5,2262,GO,M,PAR,54,1.563799332
73427,9,2400,GO,M,PAR,46,1.707623403
73428,16,788,GO,M,PRE,56,1.783624607
73429,13,1800,GO,M,PAR,30,1.633090943
73430,12,3000,GO,F,BRA,51,1.797719324
73431,6,400,GO,F,PAR,45,0.174893431
73432,16,7350,GO,M,BRA,35,1.662589806
73433,12,1500,GO,F,BRA,40,1.709709884
73434,16,6000,GO,M,BRA,28,1.692444168
73435,16,2500,GO,F,PAR,35,1.624612302
73436,13,1500,GO,F,BRA,46,1.581759522
73437,15,1000,GO,F,PRE,22,1.739876631
73438,12,2500,GO,F,BRA,38,1.721203113
73439,11,1200,GO,F,PAR,36,1.739340311
73440,9,3000,GO,M,PAR,50,1.700673076
73441,12,3500,GO,M,PAR,41,1.701989023
73442,12,7000,GO,M,BRA,32,0.159856583
73443,16,8000,GO,F,PAR,37,1.759187623
73444,12,1500,GO,F,BRA,46,1.640983616
73445,4,4000,GO,M,BRA,65,1.826794282
73446,16,10000,GO,M,BRA,37,1.570533789
73447,9,788,GO,M,BRA,41,1.697376742
73448,6,1400,GO,F,PAR,39,1.656839493
73449,5,1576,GO,M,BRA,40,1.675810582
73450,8,2500,GO,M,PAR,49,1.743811032
73451,9,2364,GO,M,PAR,63,1.674100125
73452,6,1576,GO,M,PRE,44,1.630436547
73453,5,1576,GO,M,PAR,43,1.755119517
73454,7,2730,GO,M,AME,46,1.635412933
73455,16,788,GO,M,BRA,45,0.178429404
73456,5,900,GO,F,BRA,36,0.016896503
73457,8,1600,GO,M,BRA,43,1.676842358
73458,12,2300,GO,F,PAR,50,1.870208507
73459,16,3000,GO,F,BRA,55,1.747274455
73460,12,500,GO,M,PRE,53,1.704314908
73461,16,5000,GO,M,BRA,34,0.176297366
73462,12,900,GO,M,BRA,59,1.643011076
73463,8,850,GO,F,PRE,18,1.664946531
73464,12,6000,GO,M,BRA,47,1.729163795
73465,12,1200,GO,M,BRA,34,0.179799845
73466,1,350,GO,F,PRE,67,1.627947641
73467,6,1200,GO,M,PRE,40,1.692541075
73468,8,1100,GO,M,BRA,34,0.161292475
73469,6,2000,GO,M,BRA,54,1.611262852
73470,7,3500,GO,M,BRA,46,1.809293462
73471,12,1200,GO,F,BRA,29,1.586087409
73472,12,2500,GO,F,BRA,61,1.729109586
73473,12,1200,GO,M,PAR,45,1.630526442
73474,8,1400,GO,M,PAR,55,1.755887919
73475,12,1300,GO,M,BRA,45,1.707435095
73476,12,2800,GO,M,PAR,42,1.642289229
73477,12,3800,GO,M,BRA,45,1.625387058
73478,6,1000,GO,M,PAR,33,1.884486076
73479,12,1000,GO,M,PAR,24,1.593426153
73480,5,1000,GO,M,PRE,62,1.782589389
73481,11,1012,GO,F,BRA,42,1.865613268
73482,6,788,GO,F,BRA,44,1.810106876
73483,4,2000,GO,M,BRA,59,1.660583811
73484,16,2500,GO,M,PAR,28,1.796708048
73485,5,3000,GO,M,PAR,60,1.611774075
73486,11,5500,GO,M,PAR,47,1.674248539
73487,7,1000,GO,M,PAR,34,1.694147569
73488,10,2600,GO,M,PAR,35,1.725601046
73489,1,1200,GO,M,PAR,71,1.553801009
73490,16,5000,GO,M,BRA,61,1.653488719
73491,12,1600,GO,F,PAR,43,1.736861092
73492,12,2300,GO,F,AME,55,0.017851392
73493,8,788,GO,F,PAR,34,1.778666187
73494,16,2500,GO,M,BRA,30,1.868006585
73495,5,788,GO,M,BRA,58,1.655510997
73496,8,1800,GO,M,PRE,56,1.612649288
73497,16,4000,GO,F,PAR,52,1.605088062
73498,16,1300,GO,M,BRA,36,1.610361317
73499,12,1500,GO,M,BRA,53,1.672546671
73500,16,3000,GO,F,BRA,53,1.758189071
73501,12,800,GO,M,PAR,31,1.597077621
73502,15,1800,GO,F,BRA,49,1.838505879
73503,16,3500,GO,M,PAR,42,1.692114738
73504,10,750,GO,M,PAR,61,1.802810342
73505,11,1200,GO,M,PAR,31,1.761925673
73506,12,4000,GO,M,BRA,36,1.838866128
73507,12,1300,GO,M,PAR,36,0.167179558
73508,5,2300,GO,M,PAR,39,1.684265208
73509,13,2000,GO,M,BRA,50,0.178585769
73510,6,1600,GO,M,PAR,45,1.553013823
73511,7,1500,GO,M,PAR,40,1.784260518
73512,2,1550,GO,M,PAR,40,1.838717873
73513,2,2000,GO,M,PAR,44,1.705988299
73514,3,1300,GO,M,PAR,53,1.830555129
73515,1,1500,GO,M,PAR,61,0.148966919
73516,2,1300,GO,M,PAR,36,1.670848777
73517,11,788,GO,M,BRA,29,1.815807813
73518,6,1500,GO,M,PAR,35,1.694668772
73519,12,3000,GO,M,BRA,46,1.600261872
73520,12,2000,GO,M,PAR,39,1.647365658
73521,6,1400,GO,F,PRE,53,1.779347862
73522,1,1800,GO,M,PAR,42,1.673567887
73523,16,1134,GO,F,PAR,51,1.854918992
73524,6,600,GO,M,PAR,55,1.589180377
73525,8,1200,GO,F,PAR,47,1.698421519
73526,9,950,GO,F,PAR,38,1.544005679
73527,9,1500,GO,M,PAR,36,1.630669323
73528,12,1900,GO,M,PAR,31,1.658743532
73529,12,1500,GO,M,PAR,22,1.521830904
73530,4,1000,GO,M,PAR,57,1.778758803
73531,12,788,GO,F,PAR,37,0.017214362
73532,9,1250,GO,M,PAR,54,1.647691433
73533,14,650,GO,F,BRA,37,1.670649227
73534,9,1000,GO,M,PAR,31,1.674107387
73535,9,900,GO,M,PAR,37,1.751894208
73536,12,2300,GO,M,PAR,42,1.689843281
73537,15,2300,GO,F,BRA,55,1.762126102
73538,12,1400,GO,M,PAR,33,1.551760598
73539,5,1000,GO,M,PAR,39,1.679898796
73540,4,2000,GO,M,BRA,42,1.667338674
73541,9,788,GO,F,PAR,46,1.802139763
73542,6,1500,GO,M,PAR,51,1.644498368
73543,6,2800,GO,F,PAR,32,1.609574123
73544,12,1200,GO,F,PAR,35,1.673951416
73545,9,1200,GO,M,BRA,43,1.682686651
73546,9,1300,GO,M,PRE,37,1.691995795
73547,7,1800,GO,M,BRA,44,1.676771969
73548,12,1800,GO,M,PAR,33,1.673604668
73549,2,800,GO,M,PAR,50,1.700196313
73550,12,1500,GO,M,PAR,32,1.689823495
73551,10,850,GO,F,PAR,38,1.598330717
73552,8,2000,GO,M,PAR,41,0.170266433
73553,7,800,GO,F,PAR,41,1.586705812
73554,8,1500,GO,M,PAR,33,1.470138976
73555,16,8000,GO,M,PRE,55,0.174468752
73556,12,1100,GO,F,PAR,32,1.688070598
73557,9,900,GO,F,PAR,50,1.873201983
73558,12,850,GO,M,PAR,46,1.668636657
73559,3,1600,GO,M,PAR,42,1.705177302
73560,12,2000,GO,F,BRA,45,1.583811902
73561,12,800,GO,F,PAR,40,1.617428743
73562,3,1500,GO,M,PRE,48,1.762438939
73563,1,300,GO,M,PAR,60,1.821972646
73564,12,1200,GO,M,PAR,50,1.588341972
73565,12,1180,GO,M,PAR,29,1.604282511
73566,5,788,GO,M,PAR,57,0.176361585
73567,6,600,GO,F,PAR,39,1.634434443
73568,8,788,GO,M,PAR,42,1.799788766
73569,9,800,GO,M,PAR,55,1.833048502
73570,12,4000,GO,M,PAR,48,1.601800632
73571,4,800,GO,M,PAR,50,1.837695952
73572,15,788,GO,F,BRA,37,1.718121129
73573,16,900,GO,F,PAR,40,1.749971977
73574,12,1400,GO,M,PRE,40,1.667873301
73575,13,788,GO,F,PAR,36,1.878228253
73576,3,900,GO,M,PAR,47,1.550619424
73577,16,4000,GO,M,BRA,28,1.718956812
73578,5,200,GO,F,PAR,59,0.167391669
73579,16,1600,GO,F,PAR,46,1.634857139
73580,3,900,GO,M,BRA,59,1.604179453
73581,3,1500,GO,M,PRE,36,1.752548474
73582,8,700,GO,M,PAR,34,1.676610183
73583,12,1000,GO,M,PAR,25,0.160709481
73584,16,788,GO,M,PAR,42,1.691571512
73585,8,900,GO,M,PAR,41,1.621307787
73586,16,800,GO,F,PAR,31,1.749820612
73587,5,300,GO,M,PAR,48,1.605987916
73588,5,788,GO,M,PAR,57,1.717551138
73589,5,2000,GO,M,PAR,49,1.705740824
73590,7,1500,GO,M,BRA,59,1.572133999
73591,4,788,GO,M,PRE,38,1.736851169
73592,3,788,GO,M,BRA,38,1.667384181
73593,12,7000,GO,M,PAR,42,1.615263351
73594,12,788,GO,F,PAR,46,1.712049761
73595,1,788,GO,M,BRA,38,1.614586703
73596,3,1000,GO,M,BRA,45,1.770657078
73597,9,0,GO,M,PAR,78,1.654480069
73598,6,6000,GO,M,BRA,52,0.170076819
73599,12,3500,GO,M,PRE,36,1.772525289
73600,6,1800,GO,M,PAR,38,1.736909947
73601,12,3300,GO,M,PAR,50,1.592423022
73602,12,2500,GO,M,PAR,34,1.776280472
73603,12,1576,GO,F,BRA,39,1.641863679
73604,6,1000,GO,M,PAR,54,1.776155353
73605,12,900,GO,M,BRA,43,1.749374008
73606,15,1300,GO,M,PAR,34,1.675375981
73607,9,4900,GO,M,PAR,41,1.720841171
73608,12,1800,GO,M,PAR,28,1.676903528
73609,5,1500,GO,M,PAR,54,1.599966979
73610,12,1150,GO,M,BRA,49,1.622429029
73611,12,1300,GO,M,PAR,31,1.632406461
73612,12,1600,GO,M,PAR,34,0.161553192
73613,12,1400,GO,M,PAR,33,1.618766494
73614,12,1300,GO,F,PAR,47,1.696347499
73615,12,3000,GO,M,PAR,30,1.843898175
73616,12,4000,GO,M,BRA,41,1.700759921
73617,12,3500,GO,M,BRA,51,1.608631122
73618,9,3100,GO,M,BRA,27,1.740387275
73619,12,6000,GO,F,PAR,33,1.720517536
73620,9,1500,GO,M,BRA,45,1.715617776
73621,12,1800,GO,M,PAR,42,1.685979124
73622,12,300,GO,F,PAR,46,1.621517747
73623,12,2364,GO,M,PAR,42,1.711256754
73624,3,788,GO,M,BRA,54,1.672389448
73625,3,1400,GO,M,PAR,49,1.686055295
73626,3,1300,GO,M,PAR,62,1.651761406
73627,5,788,GO,M,PAR,31,1.637348787
73628,12,1800,GO,M,BRA,37,1.571282745
73629,5,1200,GO,M,PAR,39,0.161123474
73630,13,3000,GO,F,PAR,57,1.780103624
73631,12,1600,GO,M,BRA,55,1.630965551
73632,5,0,GO,M,BRA,61,1.706861172
73633,7,1400,GO,M,BRA,29,1.722236463
73634,5,788,GO,M,PRE,30,1.785932812
73635,12,3000,GO,M,BRA,50,1.767894655
73636,12,0,GO,M,BRA,36,1.762702035
73637,5,1520,GO,M,PAR,48,1.799370341
73638,4,0,GO,M,BRA,62,0.175855804
73639,12,2000,GO,M,PAR,37,1.800980695
73640,6,2500,GO,M,PAR,32,1.682864963
73641,4,1500,GO,M,BRA,85,1.763571864
73642,5,5000,GO,M,PAR,57,1.749463574
73643,12,1500,GO,M,PAR,64,1.658845492
73644,12,3000,GO,M,BRA,56,1.669646966
73645,6,788,GO,F,PAR,53,1.522962739
73646,12,5000,GO,M,PAR,45,1.695015599
73647,12,2300,GO,M,BRA,44,1.692248654
73648,16,3600,GO,M,BRA,47,1.604677153
73649,5,4000,GO,M,BRA,68,1.725858438
73650,1,2300,GO,M,BRA,21,1.672575168
73651,12,2500,GO,M,PAR,45,1.678779652
73652,8,1400,GO,M,PRE,25,1.591996923
73653,6,788,GO,M,BRA,48,1.635453799
73654,6,2000,GO,M,BRA,53,1.806633479
73655,1,600,GO,M,PRE,60,1.789767423
73656,1,788,GO,M,PAR,45,1.681245139
73657,12,2000,GO,M,PAR,33,0.017513329
73658,1,1000,GO,M,AME,62,1.669324093
73659,16,1100,GO,F,PAR,38,1.771606822
73660,7,4000,GO,M,BRA,43,1.545008117
73661,12,2500,GO,M,BRA,34,1.591035733
73662,8,1500,GO,M,BRA,44,1.681005571
73663,12,1500,GO,M,BRA,27,1.794362928
73664,11,2000,GO,M,BRA,29,1.675120281
73665,9,1200,GO,M,PAR,40,0.161128319
73666,12,1576,GO,M,PAR,37,1.774600484
73667,5,1200,GO,M,BRA,61,1.663586675
73668,6,1182,GO,M,PAR,38,1.770957296
73669,2,1500,GO,M,PAR,63,1.671007706
73670,7,2364,GO,M,BRA,31,1.744027795
73671,9,1780,GO,M,BRA,48,0.171162404
73672,2,20000,GO,M,PAR,64,1.778531426
73673,4,788,GO,M,BRA,45,1.682058033
73674,5,1580,GO,M,PAR,61,1.625783886
73675,5,600,GO,F,BRA,46,1.511707572
73676,9,3000,GO,M,BRA,55,1.788718568
73677,5,2000,GO,M,PAR,43,1.642872025
73678,6,1200,GO,M,PAR,45,1.691256411
73679,12,788,GO,M,PAR,39,1.745304804
73680,9,1000,GO,M,BRA,47,1.680470569
73681,6,1500,GO,M,PRE,53,1.618245967
73682,16,3000,GO,F,BRA,47,1.585125392
73683,9,800,GO,M,PAR,48,1.617884998
73684,9,1200,GO,M,BRA,49,1.718258316
73685,16,788,GO,M,PAR,50,1.679515304
73686,12,1350,GO,M,BRA,42,1.730877931
73687,13,3000,GO,M,PRE,29,1.722292637
73688,5,1200,GO,M,PRE,49,1.654559084
73689,5,1500,GO,M,PAR,49,1.777003386
73690,8,1200,GO,M,PAR,53,1.702603527
73691,5,788,GO,F,PAR,56,1.689525922
73692,3,1000,GO,M,PAR,57,1.716384587
73693,11,788,GO,F,BRA,21,1.731491793
73694,3,300,GO,M,PAR,64,1.703252126
73695,13,800,GO,F,BRA,34,1.635936231
73696,1,788,GO,M,BRA,43,1.646053916
73697,7,1000,GO,M,BRA,52,1.767448577
73698,12,788,GO,M,BRA,25,1.853952797
73699,4,788,GO,M,PAR,52,1.553819967
73700,2,2000,GO,M,PAR,44,1.690281915
73701,9,960,GO,M,PAR,55,1.676873365
73702,9,3000,GO,M,PAR,47,0.176206071
73703,9,1200,GO,M,BRA,50,1.752606524
73704,9,2500,GO,M,BRA,22,1.884274867
73705,9,2000,GO,M,BRA,51,1.571749003
73706,4,1576,GO,M,PAR,42,1.705368506
73707,1,1182,GO,M,BRA,36,1.733788234
73708,8,1182,GO,M,BRA,31,1.705899334
73709,5,1182,GO,M,PAR,65,1.679005907
73710,4,2600,GO,M,BRA,85,1.744470018
73711,1,0,GO,F,PRE,78,1.754647895
73712,9,1576,GO,M,PAR,24,1.752530561
73713,8,600,GO,M,PAR,37,1.651110249
73714,5,2500,GO,M,BRA,73,1.692703638
73715,12,3000,GO,M,BRA,46,1.852303828
73716,9,788,GO,F,PAR,29,1.593161615
73717,16,1092,GO,F,PAR,47,1.715304167
73718,16,1350,GO,M,BRA,44,1.588433579
73719,5,2000,GO,M,PAR,61,1.617580603
73720,9,1000,GO,M,PAR,30,1.658795783
73721,6,1500,GO,F,BRA,38,1.760575583
73722,1,1500,GO,M,BRA,46,1.704095654
73723,9,788,GO,M,BRA,23,1.728909445
73724,7,600,GO,M,BRA,79,1.845088013
73725,12,1100,GO,M,PAR,29,1.565524059
73726,12,960,GO,F,PAR,25,1.658649947
73727,16,2000,GO,M,BRA,54,1.669411667
73728,12,788,GO,F,PAR,29,1.690489118
73729,12,788,GO,F,PAR,45,1.764049855
73730,16,3200,GO,M,PAR,72,0.173157161
73731,9,1500,GO,M,BRA,39,0.017803533
73732,9,900,GO,M,PAR,51,1.768950644
73733,8,788,GO,F,PRE,49,1.739280296
73734,5,1200,GO,M,PAR,32,0.149573474
73735,1,788,GO,F,PAR,55,1.661310817
73736,4,400,GO,M,PAR,28,1.673509924
73737,9,1100,GO,M,PAR,45,1.532170599
73738,6,1200,GO,M,PAR,28,1.630489092
73739,12,8000,GO,M,PAR,36,1.822043282
73740,9,1000,GO,M,BRA,28,1.666786507
73741,9,1300,GO,M,PAR,21,1.605502868
73742,12,1500,GO,M,PAR,32,1.750340089
73743,5,1600,GO,M,PAR,41,1.741083781
73744,6,2000,GO,M,PAR,33,0.181433324
73745,5,650,GO,F,PAR,53,1.655743067
73746,9,1000,GO,M,PAR,31,1.748290564
73747,12,1100,GO,M,PAR,26,1.727730562
73748,12,1800,GO,M,BRA,29,1.780136863
73749,12,1500,GO,M,PAR,32,1.780063344
73750,7,580,GO,F,BRA,45,1.543540707
73751,6,1200,GO,M,PAR,40,0.175824479
73752,11,1300,GO,M,PAR,30,1.634969897
73753,1,800,GO,M,PAR,58,1.721394222
73754,5,500,GO,M,PAR,65,1.630448262
73755,7,800,GO,M,PAR,28,1.694222316
73756,17,788,GO,F,PAR,31,1.711201787
73757,11,1200,GO,M,BRA,23,1.723690064
73758,6,600,GO,M,BRA,86,0.170065611
73759,12,2100,GO,M,PAR,26,1.705203511
73760,1,1200,GO,M,PAR,61,1.768111253
73761,7,2000,GO,M,PAR,50,1.612498072
73762,16,2300,GO,M,PRE,52,1.748980757
73763,12,3000,GO,M,BRA,29,1.693498097
73764,12,3500,GO,M,BRA,33,1.764119958
73765,12,2000,GO,M,PAR,38,1.656112191
73766,9,1600,GO,M,PAR,34,1.569375038
73767,6,788,GO,F,PAR,26,0.017438001
73768,5,1000,GO,M,PAR,79,1.689113962
73769,8,600,GO,F,PAR,37,1.763014742
73770,5,1182,GO,M,PAR,31,0.017159734
73771,16,1500,GO,M,BRA,39,1.634686494
73772,16,4000,GO,M,PAR,36,1.797790286
73773,6,2000,GO,M,PAR,43,1.653049758
73774,12,2000,GO,M,PAR,30,1.774704384
73775,12,1200,GO,M,PAR,46,1.798896907
73776,12,1400,GO,F,PAR,48,1.650352925
73777,1,2000,GO,M,BRA,56,1.709288634
73778,12,1190,GO,M,PAR,30,1.740951817
73779,16,5000,GO,F,PAR,36,1.804764029
73780,16,3500,GO,F,BRA,55,1.674900392
73781,11,500,GO,F,PRE,53,1.744806425
73782,11,1500,GO,F,BRA,32,1.781337493
73783,12,2000,GO,M,PAR,53,1.850674527
73784,16,2200,GO,F,PRE,56,1.628749109
73785,12,2000,GO,M,PAR,26,1.767003928
73786,11,1800,GO,M,BRA,24,1.530171286
73787,11,600,GO,F,PRE,34,1.507920412
73788,12,4000,GO,M,PAR,47,1.702180306
73789,12,2960,GO,M,BRA,35,1.647829766
73790,12,2000,GO,M,PAR,45,1.707868829
73791,12,1400,GO,M,PAR,41,1.632978267
73792,6,150,GO,F,PAR,30,1.680354455
73793,12,1800,GO,M,BRA,42,1.704338378
73794,16,2600,GO,F,PAR,48,1.654706427
73795,12,500,GO,F,PAR,47,1.698726853
73796,11,1886,GO,M,PRE,37,1.816802117
73797,13,1200,GO,M,PAR,56,1.780103228
73798,16,3000,GO,M,PAR,44,1.652467912
73799,12,0,GO,M,PAR,71,0.167260102
73800,13,3400,GO,M,PAR,32,1.609167426
73801,5,1800,GO,M,PAR,60,1.679790647
73802,12,400,GO,M,PAR,26,1.677528635
73803,4,820,GO,F,PAR,41,1.558317735
73804,16,2052,GO,M,PAR,44,1.680317597
73805,5,788,GO,M,PAR,59,1.713011855
73806,3,0,GO,F,PAR,64,1.636232914
73807,7,1000,GO,M,BRA,50,1.811244643
73808,2,0,GO,M,PAR,80,0.173528011
73809,6,1000,GO,M,PAR,60,1.680326224
73810,4,788,GO,M,PAR,54,1.725364106
73811,9,1100,GO,M,PRE,33,1.689222711
73812,4,1000,GO,M,PAR,38,1.665498984
73813,1,0,GO,M,PAR,83,1.696179858
73814,12,2000,GO,M,BRA,52,1.715799643
73815,3,800,GO,M,PAR,68,1.872376936
73816,12,1500,GO,F,PAR,52,1.736704494
73817,16,1500,GO,M,PAR,43,1.712632629
73818,12,3000,GO,M,PAR,56,1.706394351
73819,12,1500,GO,M,PAR,27,0.159352436
73820,7,1800,GO,M,BRA,50,1.673110918
73821,4,4000,GO,M,PAR,46,0.185772481
73822,15,1200,GO,M,PAR,25,1.684878669
73823,9,1500,GO,M,BRA,42,1.773731428
73824,12,2400,GO,M,BRA,38,1.668346071
73825,13,600,GO,F,BRA,59,1.657246936
73826,12,1600,GO,M,PAR,25,1.634081585
73827,5,1000,GO,F,PAR,58,1.664734935
73828,7,1000,GO,F,PAR,40,1.720963827
73829,7,1600,GO,M,PAR,49,1.723809227
73830,6,1300,GO,M,PAR,42,1.673820943
73831,7,900,GO,M,PAR,32,1.805985103
73832,12,890,GO,F,PAR,31,1.711898782
73833,4,1500,GO,M,PAR,58,1.621595955
73834,10,800,GO,M,PAR,25,1.814444232
73835,12,4000,GO,M,PAR,51,1.554747109
73836,12,1200,GO,F,PRE,44,0.166690087
73837,5,500,GO,F,BRA,53,1.883809115
73838,7,788,GO,F,PAR,35,1.678013184
73839,12,2800,GO,F,PRE,37,1.631811857
73840,7,1500,GO,M,PAR,48,1.818945417
73841,12,1500,GO,F,PAR,33,1.651530555
73842,1,800,GO,M,PAR,56,1.683744812
73843,16,1300,GO,F,PAR,34,1.701239972
73844,6,788,GO,F,PAR,58,1.703461274
73845,12,1200,GO,M,BRA,34,1.800295827
73846,12,788,GO,M,PAR,25,1.821888117
73847,12,3000,GO,M,BRA,32,1.688519284
73848,9,520,GO,F,PAR,23,1.577128455
73849,6,1100,GO,M,PAR,18,1.769159553
73850,8,2000,GO,M,BRA,68,1.634872811
73851,12,1900,GO,M,PAR,44,1.659688581
73852,10,950,GO,M,PRE,24,1.576777386
73853,5,2000,GO,M,PAR,56,1.457600797
73854,12,1500,GO,M,PRE,32,0.181577766
73855,5,850,GO,F,BRA,40,1.817036767
73856,8,900,GO,F,PAR,44,0.173302891
73857,12,1100,GO,M,PAR,37,1.863588795
73858,4,600,GO,M,BRA,46,1.640686966
73859,5,2500,GO,M,BRA,61,1.616951608
73860,5,500,GO,M,PAR,41,1.783246673
73861,12,884,GO,M,PAR,44,1.618995878
73862,16,12000,GO,F,PRE,50,1.549489995
73863,14,2000,GO,M,BRA,26,1.782379224
73864,6,200,GO,F,PAR,39,1.686378841
73865,16,5000,GO,M,PAR,40,1.806021544
73866,5,700,GO,F,PRE,37,1.592460828
73867,12,2000,GO,M,PAR,39,1.686993456
73868,12,300,GO,F,PRE,41,0.184685304
73869,13,1000,GO,F,BRA,51,1.705136133
73870,9,1000,GO,F,BRA,64,1.701130307
73871,12,788,GO,F,BRA,36,0.177669596
73872,12,1200,GO,M,PAR,57,1.655829862
73873,16,10000,GO,M,PAR,45,1.788432544
73874,10,1600,GO,M,PAR,60,1.558578194
73875,1,2000,GO,M,BRA,49,0.016965078
73876,9,788,GO,M,PAR,26,1.523719905
73877,3,1200,GO,M,PAR,52,1.612022072
73878,5,400,GO,F,PAR,55,1.760111807
73879,4,1200,GO,M,PAR,58,1.681739685
73880,12,2000,GO,M,PAR,49,1.720164695
73881,9,0,GO,M,AME,62,1.745424686
73882,11,900,GO,M,PAR,47,1.699824526
73883,10,1200,GO,M,PAR,32,1.587613921
73884,9,5000,GO,M,PAR,60,1.775221451
73885,6,1200,GO,M,BRA,38,1.753493709
73886,6,2100,GO,M,BRA,33,1.718133652
73887,12,10000,GO,M,BRA,46,1.632984048
73888,6,3000,GO,M,BRA,54,1.742306421
73889,7,2800,GO,M,PRE,28,1.733345857
73890,2,0,GO,M,PAR,47,1.692623892
73891,12,1200,GO,M,BRA,26,1.705511521
73892,9,700,GO,F,PAR,30,1.600612412
73893,9,2000,GO,M,PAR,24,1.679154124
73894,12,2000,GO,M,BRA,38,1.722125637
